AUDIO_START_TIME,source_db,duration,contact_duration,session_total_hold_time,type,eval_count,ifind_rank,sid,site_id,audio_ch_num,audio_module_num,audio_start_time_gmt,transaction_id,ani,audio_end_time,audio_start_time1,call_id,contact_duration_seconds,direction,dnis,duration_seconds,evaluated_by_me,exception_reason,extension,string_extension,is_exception,local_audio_end_time,local_audio_start_time,number_of_conferences,number_of_holds,number_of_transfers,num_of_cxm_evals,num_of_ccq_evals,session_number_of_holds,session_total_hold_time_in_seconds,pbx_login_id,personal_id,personal_name,personal_tag,prod_time,producer_name,remark,screens_exists,screens_module,switch_call_id,switch_id,switch_name,total_hold_time,total_hold_time_in_seconds,wrapup_time_in_seconds,wrapup_time,interaction_type_id,interaction_type,media_type_bit_mask,cd1,cd2,cd3,cd4,cd5,cd6,cd7,cd8,cd9,cd10,cd11,cd12,cd13,cd14,cd15,cd16,cd17,cd18,cd19,cd20,cd21,cd22,cd23,cd24,cd25,cd26,cd27,cd28,cd29,cd30,cd31,cd32,cd33,cd34,cd35,cd36,cd37,cd38,cd39,cd40,cd41,cd42,cd43,cd44,cd45,cd46,cd47,cd48,cd49,cd50,cd51,cd52,cd53,cd54,cd55,cd56,cd57,cd58,cd59,cd60,cd61,cd62,cd63,cd64,cd65,cd66,cd67,cd68,cd69,cd70,cd71,cd72,cd73,cd74,cd75,pcd1_value,pcd1,pcd2_value,pcd2,pcd3_value,pcd3,pcd4_value,pcd4,pcd5_value,pcd5,pcd6_value,pcd6,pcd7_value,pcd7,pcd8_value,pcd8,pcd9_value,pcd9,pcd10_value,pcd10,pcd11_value,pcd11,pcd12_value,pcd12,pcd13_value,pcd13,pcd14_value,pcd14,pcd15_value,pcd15,ifind_categories,has_emotion
2024-01-18T11:08:47.983,CentralContact,00:00:49,00:00:48,00:00:00,1,0,0,2964494,708,26524825,708027,2024-01-18T10:08:47.983,2024011810084798302652482570878701,+3612388224,2024-01-18T11:09:36.983,2024-01-18T11:08:47.983,9150642692790007871,48,1,+18022940681,49,0,1,2147483647,cristear@verintnew01.prodreleasev2.com,0,2024-01-18T10:09:36.983,2024-01-18T10:08:47.983,0,0,0,0,0,0,0,,708006002,"Cristea, Radu (Agent)",0,,,,0,0,143df359-7f7e-4532-9c4c-06ecead50515,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,143df359-7f7e-4532-9c4c-06ecead50515,,,,,,,,,,,,,,,,,,,,,04344366301705572490,cristear@verintnew01.prodreleasev2.com,cristear@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,Department.Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-18T09:56:59.17,CentralContact,00:00:07,00:00:06,00:00:00,1,0,0,2964486,708,41936337,708027,2024-01-18T08:56:59.17,2024011808565917104193633770881401,+35391733561,2024-01-18T09:57:06.17,2024-01-18T09:56:59.17,9150642261910008141,6,1,+18022940681,7,0,1,2147483647,user007@verintnew01.prodreleasev2.com,0,2024-01-18T08:57:06.17,2024-01-18T08:56:59.17,0,0,0,0,0,0,0,,708001007,"user007, user007",0,,,,0,0,a5459e8e-8875-44dd-a5ef-0cc3ba749e62,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,a5459e8e-8875-44dd-a5ef-0cc3ba749e62,,,,,,,,,,,,,,,,,,,,,31025584301705568199,user007@verintnew01.prodreleasev2.com,user007@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,Department.Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-18T09:56:23.177,CentralContact,00:00:10,00:00:09,00:00:00,1,0,0,2964485,708,41936336,708028,2024-01-18T08:56:23.177,2024011808562317504193633670881401,+35391733561,2024-01-18T09:56:33.177,2024-01-18T09:56:23.177,9150642258310008141,9,1,+18022940681,10,0,1,2147483647,user007@verintnew01.prodreleasev2.com,0,2024-01-18T08:56:33.177,2024-01-18T08:56:23.177,0,0,0,0,0,0,0,,708001007,"user007, user007",0,,,,0,0,c3f77329-01bc-46ac-b33a-1af5ee30eca5,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,c3f77329-01bc-46ac-b33a-1af5ee30eca5,,,,,,,,,,,,,,,,,,,,,31025584281705568163,user007@verintnew01.prodreleasev2.com,user007@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,Department.Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-18T09:55:44.977,CentralContact,00:00:09,00:00:08,00:00:00,1,0,0,2964484,708,41936335,708028,2024-01-18T08:55:44.977,2024011808554497604193633570881401,+35391733561,2024-01-18T09:55:53.977,2024-01-18T09:55:44.977,9150642254490008141,8,1,+18022940681,9,0,1,2147483647,user007@verintnew01.prodreleasev2.com,0,2024-01-18T08:55:53.977,2024-01-18T08:55:44.977,0,0,0,0,0,0,0,,708001007,"user007, user007",0,,,,0,0,7c3f44c3-0dfe-453d-8ee8-5a70e0d66a8b,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,7c3f44c3-0dfe-453d-8ee8-5a70e0d66a8b,,,,,,,,,,,,,,,,,,,,,31025584271705568120,user007@verintnew01.prodreleasev2.com,user007@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,Department.Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-18T09:55:00.273,CentralContact,00:00:11,00:00:10,00:00:00,1,0,0,2964483,708,41936334,708027,2024-01-18T08:55:00.273,2024011808550027304193633470881401,+35391733561,2024-01-18T09:55:11.273,2024-01-18T09:55:00.273,9150642250020008141,10,1,+18022940681,11,0,1,2147483647,user007@verintnew01.prodreleasev2.com,0,2024-01-18T08:55:11.273,2024-01-18T08:55:00.273,0,0,0,0,0,0,0,,708001007,"user007, user007",0,,,,0,0,87581aae-3188-40c4-9a0a-e06ed0970395,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,87581aae-3188-40c4-9a0a-e06ed0970395,,,,,,,,,,,,,,,,,,,,,31025584261705568079,user007@verintnew01.prodreleasev2.com,user007@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,Department.Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-16T13:19:08.117,CentralContact,00:00:10,00:00:09,00:00:00,1,0,0,2741194,708,26524771,708028,2024-01-16T12:19:08.117,2024011612190811502652477170878701,+35391733561,2024-01-16T13:19:18.117,2024-01-16T13:19:08.117,9150626194810007871,9,1,+18022940681,10,0,1,2147483647,user007@verintnew01.prodreleasev2.com,0,2024-01-16T12:19:18.117,2024-01-16T12:19:08.117,0,0,0,0,0,0,0,,708001007,"user007, user007",0,,,,0,0,368eeabc-fd2c-456c-aca7-666e08217421,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,368eeabc-fd2c-456c-aca7-666e08217421,,,,,,,,,,,,,,,,,,,,,01812078131705407526,user007@verintnew01.prodreleasev2.com,user007@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-16T13:18:30.12,CentralContact,00:00:10,00:00:10,00:00:00,1,0,0,2741151,708,26524770,708028,2024-01-16T12:18:30.12,2024011612183011902652477070878701,+35391733561,2024-01-16T13:18:40.12,2024-01-16T13:18:30.12,9150626191010007871,10,1,+18022940681,10,0,1,2147483647,user007@verintnew01.prodreleasev2.com,0,2024-01-16T12:18:40.12,2024-01-16T12:18:30.12,0,0,0,0,0,0,0,,708001007,"user007, user007",0,,,,0,0,c6ac7200-4100-408a-a754-0ce1da7063aa,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,c6ac7200-4100-408a-a754-0ce1da7063aa,,,,,,,,,,,,,,,,,,,,,12945092941705407485,user007@verintnew01.prodreleasev2.com,user007@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-16T13:17:43.197,CentralContact,00:00:09,00:00:09,00:00:00,1,0,0,2741085,708,26524769,708027,2024-01-16T12:17:43.197,2024011612174319502652476970878701,+35391733561,2024-01-16T13:17:52.197,2024-01-16T13:17:43.197,9150626186310007871,9,1,+18022940681,9,0,1,2147483647,user007@verintnew01.prodreleasev2.com,0,2024-01-16T12:17:52.197,2024-01-16T12:17:43.197,0,0,0,0,0,0,0,,708001007,"user007, user007",0,,,,0,0,c60f101a-cc2c-494e-9ff0-153e1826162a,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,c60f101a-cc2c-494e-9ff0-153e1826162a,,,,,,,,,,,,,,,,,,,,,01812078111705407441,user007@verintnew01.prodreleasev2.com,user007@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-12T09:02:29.987,CentralContact,00:00:44,00:00:43,00:00:11,1,0,0,2642058,708,26524747,708027,2024-01-12T08:02:29.987,2024011208022998602652474770878701,+35391733561,2024-01-12T09:03:13.987,2024-01-12T09:02:29.987,9150590094990007871,43,1,+18022940681,44,0,1,2147483647,user007@verintnew01.prodreleasev2.com,0,2024-01-12T08:03:13.987,2024-01-12T08:02:29.987,0,1,0,0,0,1,11,,708001007,"user007, user007",0,,,,0,0,c982dd58-c936-4257-acec-ca1955e13dc8,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:11,11,0,00:00:00,1,Phone,1,,,,,,,,c982dd58-c936-4257-acec-ca1955e13dc8,,,,,,,,,,,,,,,,,,,,,01812137961705046363,user007@verintnew01.prodreleasev2.com,user007@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-11T17:25:14.317,CentralContact,00:00:48,00:00:48,00:00:11,1,0,0,2639190,708,26524746,708027,2024-01-11T16:25:14.317,2024011116251431602652474670878701,+35391733561,2024-01-11T17:26:02.317,2024-01-11T17:25:14.317,9150584471430007871,48,1,+18022940681,48,0,1,2147483647,user007@verintnew01.prodreleasev2.com,0,2024-01-11T16:26:02.317,2024-01-11T16:25:14.317,0,1,0,0,0,1,11,,708001007,"user007, user007",0,,,,0,0,947a1207-5f32-44c1-bf5c-51b06501631c,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:11,11,0,00:00:00,1,Phone,1,,,,,,,,947a1207-5f32-44c1-bf5c-51b06501631c,,,,,,,,,,,,,,,,,,,,,01812621781704990292,user007@verintnew01.prodreleasev2.com,user007@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-11T17:10:45.7,CentralContact,00:00:38,00:00:38,00:00:11,1,0,0,2639189,708,26524740,708028,2024-01-11T16:10:45.7,2024011116104570102652474070878701,+35391733561,2024-01-11T17:11:23.7,2024-01-11T17:10:45.7,9150584384570007871,38,1,+18022940681,38,0,1,2147483647,user007@verintnew01.prodreleasev2.com,0,2024-01-11T16:11:23.7,2024-01-11T16:10:45.7,0,1,0,0,0,1,11,,708001007,"user007, user007",0,,,,0,0,10ef2b84-d4a0-4ecb-8304-55fdb9bbb93f,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:11,11,0,00:00:00,1,Phone,1,,,,,,,,10ef2b84-d4a0-4ecb-8304-55fdb9bbb93f,,,,,,,,,,,,,,,,,,,,,01812617511704989421,user007@verintnew01.prodreleasev2.com,user007@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-09T00:51:53.79,CentralContact,00:00:30,00:00:29,00:00:00,1,0,0,2634502,708,80647818,708028,2024-01-08T23:51:53.79,2024010823515378908064781870878701,+353894522990,2024-01-09T00:52:23.79,2024-01-09T00:51:53.79,9150561231370007871,29,1,+18022940681,30,0,1,2147483647,user001@verintnew01.prodreleasev2.com,0,2024-01-08T23:52:23.79,2024-01-08T23:51:53.79,0,0,0,0,0,0,0,,708001001,"user001, user001",0,,,,0,0,18b94980-b031-4596-b0ad-32d7445c1bef,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,18b94980-b031-4596-b0ad-32d7445c1bef,,,,,,,,,,,,,,,,,,,,,12945381591704757883,user001@verintnew01.prodreleasev2.com,user001@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-09T00:49:57.98,CentralContact,00:00:38,00:00:38,00:00:00,1,0,0,2634501,708,80647817,708027,2024-01-08T23:49:57.98,2024010823495797008064781770878701,user001@verintnew01.prodreleasev2.com,2024-01-09T00:50:35.98,2024-01-09T00:49:57.98,9150561219790007871,38,2,+353894522990,38,0,1,2147483647,user001@verintnew01.prodreleasev2.com,0,2024-01-08T23:50:35.98,2024-01-08T23:49:57.98,0,0,0,0,0,0,0,,708001001,"user001, user001",0,,,,0,0,1d6a4d4c-d1bd-444e-9fa1-6e14a0540b1b,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,1d6a4d4c-d1bd-444e-9fa1-6e14a0540b1b,,,,,,,,,,,,,,,,,,,,,23508000091704757797,user001@verintnew01.prodreleasev2.com,user001@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-08T20:52:28.84,CentralContact,00:00:43,00:00:43,00:00:00,1,0,0,2634499,708,80647814,708027,2024-01-08T19:52:28.84,2024010819522883908064781470878701,+353894522990,2024-01-08T20:53:11.84,2024-01-08T20:52:28.84,9150559794880007871,43,1,+18022940681,43,0,1,2147483647,user002@verintnew01.prodreleasev2.com,0,2024-01-08T19:53:11.84,2024-01-08T19:52:28.84,0,0,0,0,0,0,0,,708001002,"user002, user002",0,,,,0,0,79a7efac-7a27-4981-aae1-2b9eedc56a42,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,79a7efac-7a27-4981-aae1-2b9eedc56a42,,,,,,,,,,,,,,,,,,,,,12945316891704743514,user002@verintnew01.prodreleasev2.com,user002@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-04T21:35:33.277,CentralContact,00:00:09,00:00:09,00:00:00,1,0,0,2634267,708,80465300,708028,2024-01-04T20:35:33.277,2024010420353327508046530070881401,user007@verintnew01.prodreleasev2.com,2024-01-04T21:35:42.277,2024-01-04T21:35:33.277,9150525493320008141,9,2,+35391733561,9,0,1,2147483647,user007@verintnew01.prodreleasev2.com,0,2024-01-04T20:35:42.277,2024-01-04T20:35:33.277,0,0,0,0,0,0,0,,708001007,"user007, user007",0,,,,0,0,d24b6583-32c9-4c89-960d-53e5ef3a4316,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,d24b6583-32c9-4c89-960d-53e5ef3a4316,,,,,,,,,,,,,,,,,,,,,06855000091704400533,user007@verintnew01.prodreleasev2.com,user007@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-04T21:35:10.933,CentralContact,00:00:08,00:00:08,00:00:00,1,0,0,2634266,708,80465299,708027,2024-01-04T20:35:10.933,2024010420351093208046529970881401,user007@verintnew01.prodreleasev2.com,2024-01-04T21:35:18.933,2024-01-04T21:35:10.933,9150525491090008141,8,2,+35391733561,8,0,1,2147483647,user007@verintnew01.prodreleasev2.com,0,2024-01-04T20:35:18.933,2024-01-04T20:35:10.933,0,0,0,0,0,0,0,,708001007,"user007, user007",0,,,,0,0,c91e3204-030e-400b-a282-a326d0bd07d1,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,c91e3204-030e-400b-a282-a326d0bd07d1,,,,,,,,,,,,,,,,,,,,,05994000121704400510,user007@verintnew01.prodreleasev2.com,user007@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-04T21:34:28.107,CentralContact,00:00:12,00:00:12,00:00:00,1,0,0,2634265,708,80465297,708028,2024-01-04T20:34:28.107,2024010420342810708046529770881401,user007@verintnew01.prodreleasev2.com,2024-01-04T21:34:40.107,2024-01-04T21:34:28.107,9150525486810008141,12,2,+35391733561,12,0,1,2147483647,user007@verintnew01.prodreleasev2.com,0,2024-01-04T20:34:40.107,2024-01-04T20:34:28.107,0,0,0,0,0,0,0,,708001007,"user007, user007",0,,,,0,0,c08a59bc-e36d-497b-a484-5bbb4c7dce4a,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,c08a59bc-e36d-497b-a484-5bbb4c7dce4a,,,,,,,,,,,,,,,,,,,,,23508000081704400467,user007@verintnew01.prodreleasev2.com,user007@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-04T16:55:11.61,CentralContact,00:00:19,00:00:19,00:00:00,1,0,0,2634261,708,21154555,708028,2024-01-04T15:55:11.61,2024010415551161002115455570878701,+3612388224,2024-01-04T16:55:30.61,2024-01-04T16:55:11.61,9150523811160007871,19,1,+18022940681,19,0,1,2147483647,cristear@verintnew01.prodreleasev2.com,0,2024-01-04T15:55:30.61,2024-01-04T15:55:11.61,0,0,0,0,0,0,0,,708006002,"Cristea, Radu (Agent)",0,,,,0,0,90d2a5ef-24ff-46ae-b8f5-99c09acf55c5,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,90d2a5ef-24ff-46ae-b8f5-99c09acf55c5,,,,,,,,,,,,,,,,,,,,,12945309951704383670,cristear@verintnew01.prodreleasev2.com,cristear@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-04T16:40:50.477,CentralContact,00:00:30,00:00:29,00:00:00,1,0,0,2634260,708,21154553,708028,2024-01-04T15:40:50.477,2024010415405046602115455370878701,+3612388224,2024-01-04T16:41:20.477,2024-01-04T16:40:50.477,9150523725040007871,29,1,+18022940681,30,0,1,2147483647,cristear@verintnew01.prodreleasev2.com,0,2024-01-04T15:41:20.477,2024-01-04T15:40:50.477,0,0,0,0,0,0,0,,708006002,"Cristea, Radu (Agent)",0,,,,0,0,3b8549f9-3f85-4633-b101-69d5950399b3,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,3b8549f9-3f85-4633-b101-69d5950399b3,,,,,,,,,,,,,,,,,,,,,12945306581704382807,cristear@verintnew01.prodreleasev2.com,cristear@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-04T16:31:10.847,CentralContact,00:00:41,00:00:40,00:00:00,1,0,0,2634259,708,21154552,708027,2024-01-04T15:31:10.847,2024010415311084802115455270878701,+3612388224,2024-01-04T16:31:51.847,2024-01-04T16:31:10.847,9150523667080007871,40,1,+18022940681,41,0,1,2147483647,cristear@verintnew01.prodreleasev2.com,0,2024-01-04T15:31:51.847,2024-01-04T15:31:10.847,0,0,0,0,0,0,0,,708006002,"Cristea, Radu (Agent)",0,,,,0,0,fd3586e3-7931-45c6-b722-49a7a8b047b6,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,fd3586e3-7931-45c6-b722-49a7a8b047b6,,,,,,,,,,,,,,,,,,,,,01812066971704382237,cristear@verintnew01.prodreleasev2.com,cristear@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-04T16:09:31.903,CentralContact,00:01:43,00:01:42,00:00:00,1,0,0,2634258,708,21154551,708028,2024-01-04T15:09:31.903,2024010415093190202115455170878701,+3612388224,2024-01-04T16:11:14.903,2024-01-04T16:09:31.903,9150523537190007871,102,1,+18022940681,103,0,1,2147483647,cristear@verintnew01.prodreleasev2.com,0,2024-01-04T15:11:14.903,2024-01-04T15:09:31.903,0,0,0,0,0,0,0,,708006002,"Cristea, Radu (Agent)",0,,,,0,0,c94aacd5-398a-4549-b1ed-c46ea5b2ed36,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,c94aacd5-398a-4549-b1ed-c46ea5b2ed36,,,,,,,,,,,,,,,,,,,,,01812062911704380932,cristear@verintnew01.prodreleasev2.com,cristear@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-04T15:59:31.83,CentralContact,00:00:53,00:00:52,00:00:00,1,0,0,2634257,708,21154550,708028,2024-01-04T14:59:31.83,2024010414593183002115455070878701,+13612388224,2024-01-04T16:00:24.83,2024-01-04T15:59:31.83,9150523477180007871,52,1,+18022940681,53,0,1,2147483647,cristear@verintnew01.prodreleasev2.com,0,2024-01-04T15:00:24.83,2024-01-04T14:59:31.83,0,0,0,0,0,0,0,,708006002,"Cristea, Radu (Agent)",0,,,,0,0,de8ea0a5-b221-4c13-b8fa-e901898e11d6,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,de8ea0a5-b221-4c13-b8fa-e901898e11d6,,,,,,,,,,,,,,,,,,,,,01812060761704380323,cristear@verintnew01.prodreleasev2.com,cristear@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-02T15:50:42.28,CentralContact,00:00:11,00:00:11,00:00:00,1,0,0,2620988,708,80465279,708028,2024-01-02T14:50:42.28,2024010214504227908046527970881401,user007@verintnew01.prodreleasev2.com,2024-01-02T15:50:53.28,2024-01-02T15:50:42.28,9150506144220008141,11,2,+35391733561,11,0,1,2147483647,user007@verintnew01.prodreleasev2.com,0,2024-01-02T14:50:53.28,2024-01-02T14:50:42.28,0,0,0,0,0,0,0,,708001007,"user007, user007",0,,,,0,0,e04a86c9-a0d0-4b6a-9a98-20345fbe178d,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,e04a86c9-a0d0-4b6a-9a98-20345fbe178d,,,,,,,,,,,,,,,,,,,,,05994000101704207042,user007@verintnew01.prodreleasev2.com,user007@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-02T15:50:19.637,CentralContact,00:00:10,00:00:10,00:00:00,1,0,0,2620987,708,80465278,708027,2024-01-02T14:50:19.637,2024010214501963808046527870881401,user007@verintnew01.prodreleasev2.com,2024-01-02T15:50:29.637,2024-01-02T15:50:19.637,9150506141960008141,10,2,+35391733561,10,0,1,2147483647,user007@verintnew01.prodreleasev2.com,0,2024-01-02T14:50:29.637,2024-01-02T14:50:19.637,0,0,0,0,0,0,0,,708001007,"user007, user007",0,,,,0,0,34979836-56f1-41b7-9873-b7570112a44a,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,34979836-56f1-41b7-9873-b7570112a44a,,,,,,,,,,,,,,,,,,,,,06855000061704207019,user007@verintnew01.prodreleasev2.com,user007@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-02T15:49:50.86,CentralContact,00:00:09,00:00:09,00:00:00,1,0,0,2620986,708,80465277,708028,2024-01-02T14:49:50.86,2024010214495085908046527770881401,user007@verintnew01.prodreleasev2.com,2024-01-02T15:49:59.86,2024-01-02T15:49:50.86,9150506139080008141,9,2,+35391733561,9,0,1,2147483647,user007@verintnew01.prodreleasev2.com,0,2024-01-02T14:49:59.86,2024-01-02T14:49:50.86,0,0,0,0,0,0,0,,708001007,"user007, user007",0,,,,0,0,7fe7b48b-1a3a-432b-b581-1dbaa1d4159f,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,7fe7b48b-1a3a-432b-b581-1dbaa1d4159f,,,,,,,,,,,,,,,,,,,,,05994000091704206990,user007@verintnew01.prodreleasev2.com,user007@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-12-21T11:44:39.647,CentralContact,00:00:12,00:00:12,00:00:00,1,0,0,2620549,708,80465276,708027,2023-12-21T10:44:39.647,2023122110443964808046527670881401,user007@verintnew01.prodreleasev2.com,2023-12-21T11:44:51.647,2023-12-21T11:44:39.647,9150400987960008141,12,2,+35391733561,12,0,1,2147483647,user007@verintnew01.prodreleasev2.com,0,2023-12-21T10:44:51.647,2023-12-21T10:44:39.647,0,0,0,0,0,0,0,,708001007,"user007, user007",0,,,,0,0,e249b5b6-66b2-469f-9b52-84df65e9b56a,708000502,Verintnew01_PhoneDS_IKHHJK,00:00:00,0,0,00:00:00,1,Phone,1,,,,,,,,e249b5b6-66b2-469f-9b52-84df65e9b56a,,,,,,,,,,,,,,,,,,,,,05994000081703155479,user007@verintnew01.prodreleasev2.com,user007@verintnew01.prodreleasev2.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
